CUST_ID,CUST_ID_CHAR,CUST_ID_DUP,CUSTNAME,ADDRESS1,ADDRESS2,LOCALITY,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,EMAIL_ADDRESS,PHONE_NUMBER,YTD_SALES,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,CREDITCARD_TYPE,CREDITCARD_EXP,CREDITCARD_CVV
10383,C10383,C10383,Brent Howell        ,2825 Cambridge Drive,<null>,<null>,Borambil,NSW,AU,2329,0,Brent.P.Howell@spambob.com,(02) 6124 9043,904.86,SW274 ,ES,'9447836B','4111113606773082',VISA,412,2187
13424,C13424,C13424,Norman Biggs        ,419 Hurry Street,<null>,<null>,Westbrook,NSW,AU,2330,0,Norman.M.Biggs@dodgeit.com,(02) 4984 9600,9095.04,WE349 ,FR,'148013008122071','6011004089968149',Discover,110,3768
10996,C10996,C10996,America Laub        ,3280 Sherman Street,<null>,<null>,Easton,MA,US,2334,0,America.J.Laub@trashymail.com,406-829-6165,904.86,NC229 ,CA,'144817814','5500002593438377',Master Card,412,2994
10856,C10856,C10856,Donna Giffin        ,2861 Davis Court,<null>,<null>,Crawney,NSW,AU,2338,0,Donna.B.Giffin@pookmail.com,(08) 8282 7914,0,NE241 ,FR,'161038028587571','3088003962967785',JCB,1210,100
11830,C11830,C11830,Allen Taylor        ,3339 Brannon Street,<null>,<null>,Macdonalds Creek,NSW,AU,2339,0,Allen.E.Taylor@spambob.com,(03) 5345 2208,904.86,WE223 ,IT,'CAADSV46P60I904B','5500007324909257',Master Card,216,6671
10973,C10973,C10973,Rick Deweese        ,4320 Coulter Lane,<null>,<null>,Dungowan,NSW,AU,2340,0,Rick.A.Deweese@trashymail.com,(08) 8335 9946,486,SC328 ,FR,'798028839066821','30000001304843',Diners Club,408,4013
13096,C13096,C13096,Angela Klein        ,1517 Scott Street,<null>,<null>,Tamworth,NSW,AU,2340,0,Angela.S.Klein@spambob.com,(02) 4697 7060,486,NW376 ,FR,'255087409753241','4111110395580611',VISA,209,1295
10980,C10980,C10980,Joe Blocker         ,469 Hart Country Lane,<null>,<null>,Duri,NSW,AU,2344,0,Joe.B.Blocker@spambob.com,(03) 5306 5244,5320.86,NW310 ,U.S.,'692050001','370000533853687',American Express,1116,7426
11046,C11046,C11046,Norma Hyde          ,2279 Rockwell Lane,<null>,<null>,Enmore,NSW,AU,2350,0,Norma.L.Hyde@pookmail.com,(07) 4563 6029,1782.03,SW277 ,U.S.,'163840002','3088002066418208',JCB,516,998
12885,C12885,C12885,Debra Bolden        ,1198 Carolina Avenue,<null>,<null>,Saumarez Ponds,NSW,AU,2350,0,Debra.J.Bolden@mailinator.com,(02) 6716 7859,2550,NC427 ,U.S.,'022868209','6011006693951924',Discover,610,5090
13012,C13012,C13012,Michelle Siller     ,2701 Euclid Avenue,<null>,<null>,Spring Mountain,NSW,AU,2360,0,Michelle.E.Siller@dodgeit.com,(03) 5338 4472,0,NE109 ,IT,'KGWMOX44D57A736X','6011001336677812',Discover,610,7117
10252,C10252,C10252,Kenneth Terrell     ,1563 Bridge Avenue,<null>,<null>,Bassendean,NSW,AU,2365,0,Kenneth.E.Terrell@spambob.com,(03) 5316 5329,904.86,NW187 ,CA,'619939028','3088001039289126',JCB,1008,2971
11936,C11936,C11936,Aimee Mcbride       ,4547 Oak Avenue,<null>,<null>,Maybole,NSW,AU,2365,0,Aimee.D.Mcbride@pookmail.com,(08) 9072 0654,505,WE157 ,UK,'RB381080','30000006048833',Diners Club,212,5964
10972,C10972,C10972,Faustino Mcmanus    ,2550 Gateway Road,<null>,<null>,Dundee,NSW,AU,2370,0,Faustino.C.Mcmanus@trashymail.com,(03) 5378 0690,290.48,NW244 ,FR,'848014127136083','3088009463983098',JCB,111,7051
12591,C12591,C12591,Nancy Pratt         ,3234 Romrog Way,<null>,<null>,Reddestone,NSW,AU,2370,0,Nancy.M.Pratt@pookmail.com,(02) 9882 9539,1782.03,NE304 ,UK,'ER769775','6011002008335374',Discover,411,6671
12652,C12652,C12652,Jason William       ,513 Stuart Street,<null>,<null>,Rockland,MA,US,2370,0,Jason.J.William@dodgeit.com,616-289-0470,863.9,NE103 ,U.S.,'771540001','6011006512212987',Discover,1114,7919
13122,C13122,C13122,Kenneth Abbott      ,514 Deans Lane,<null>,<null>,The Gulf,NSW,AU,2371,0,Kenneth.A.Abbott@trashymail.com,(02) 4929 8094,5231,WE286 ,U.S.,'529990001','3088005655470134',JCB,109,7671
10366,C10366,C10366,Benjamin Stapleton  ,615 Hide A Way Road,<null>,<null>,Bolivia,NSW,AU,2372,0,Benjamin.N.Stapleton@spambob.com,(03) 5317 8457,505,WE415 ,CA,'486115165','4111113585739302',VISA,115,487
10463,C10463,C10463,Mitchell Hooks      ,2176 Jerry Toth Drive,<null>,<null>,Bryans Gap,NSW,AU,2372,0,Mitchell.N.Hooks@pookmail.com,(08) 9050 4384,5869.4,NE235 ,IT,'RVLDFY30C42G078X','370000202724136',American Express,709,3382
12159,C12159,C12159,Virginia Britt      ,2371 Gladwell Street,<null>,<null>,Mungindi,NSW,AU,2406,0,Virginia.R.Britt@pookmail.com,(02) 4247 9994,0,NE238 ,FR,'163015801330451','4111118860411196',VISA,1011,5325
11715,C11715,C11715,Victor Malone       ,2064 Hilltop Drive,<null>,<null>,Lexington,MA,US,2421,0,Victor.C.Malone@trashymail.com,248-526-8959,5000.9,SW340 ,FR,'234091731336595','4111114449471660',VISA,1110,7651
12037,C12037,C12037,John Turner         ,581 Benedum Drive,<null>,<null>,Mograni,NSW,AU,2422,0,John.A.Turner@pookmail.com,(02) 4065 1395,90.3,SW211 ,KO,'0001021577024','30000004113183',Diners Club,1109,5418
13369,C13369,C13369,Norma Peck          ,855 New Creek Road,<null>,<null>,Wang Wauk,NSW,AU,2423,0,Norma.M.Peck@pookmail.com,(03) 6246 4175,3780.51,NW181 ,UK,'OL636780D','3088003202687599',JCB,712,6812
11592,C11592,C11592,Christian Hall      ,661 Oliverio Drive,<null>,<null>,Knorrit Flat,NSW,AU,2424,0,Christian.C.Hall@mailinator.com,(07) 3762 7697,0,WE415 ,FR,'164040513248657','3088006498109376',JCB,512,9587
12978,C12978,C12978,Annie Anderson      ,4611 Courtright Street,<null>,<null>,Smiths Lake,NSW,AU,2428,0,Annie.C.Anderson@dodgeit.com,(08) 8366 3851,152,SW277 ,ES,'9964910E','3088000962457429',JCB,715,5964
11573,C11573,C11573,Erin Harris         ,2277 Willison Street,<null>,<null>,Kew,NSW,AU,2439,0,Erin.J.Harris@spambob.com,(08) 8238 9006,18735.7,SE133 ,IT,'XLRJFJ00R01H015C','370000818662795',American Express,1113,8195
10990,C10990,C10990,Lois Stahl          ,2353 Pinnickinnick Street,<null>,<null>,East Kempsey,NSW,AU,2440,0,Lois.K.Stahl@trashymail.com,(02) 6198 2602,0,SC394 ,ES,'2146507D','6011001413771678',Discover,715,902
12105,C12105,C12105,Amber Sarmiento     ,912 Stonepot Road,<null>,<null>,Mooneba,NSW,AU,2440,0,Amber.J.Sarmiento@mailinator.com,(07) 3954 2971,6101,WE286 ,ES,'5965694T','4111119126204813',VISA,408,4634
12974,C12974,C12974,Michael Smith       ,2826 Conference Center Way,<null>,<null>,Skillion Flat,NSW,AU,2440,0,Michael.A.Smith@pookmail.com,(08) 8357 1063,0,SC196 ,CA,'674593504','370000602165138',American Express,911,7608
10441,C10441,C10441,Shelley Seay        ,422 Sumner Street,<null>,<null>,Bril Bril,NSW,AU,2441,0,Shelley.K.Seay@trashymail.com,(07) 4037 3502,1820.08,SE265 ,UK,'AE415045C','5500006328523619',Master Card,314,5615
13040,C13040,C13040,Devon Stevens       ,2475 Heliport Loop,<null>,<null>,Stewarts River,NSW,AU,2443,0,Devon.S.Stevens@pookmail.com,(07) 3256 2657,304,NC169 ,IT,'EIEXIU68S70B188D','370000442771491',American Express,917,5932
10357,C10357,C10357,Lori Dunmire        ,4944 Lauren Drive,<null>,<null>,Boambee,NSW,AU,2450,0,Lori.W.Dunmire@pookmail.com,(03) 5378 3379,0,NE304 ,CA,'278262209','6011008589128534',Discover,914,3912
10375,C10375,C10375,Myrtle Williams     ,2701 Capitol Avenue,<null>,<null>,Bookram,NSW,AU,2460,0,Myrtle.M.Williams@dodgeit.com,(08) 9486 0941,152,NE367 ,U.S.,'022868028','30000003558388',Diners Club,1213,3135
12277,C12277,C12277,Guillermo Freeborn  ,2646 McDonald Avenue,<null>,<null>,Nymboida,NSW,AU,2460,0,Guillermo.C.Freeborn@spambob.com,(07) 4502 9852,18735.7,SW280 ,CA,'644179244','4111113106112351',VISA,1113,8397
10150,C10150,C10150,Russell Lawlor      ,3164 Clay Lick Road,<null>,<null>,Ashby Island,NSW,AU,2463,0,Russell.E.Lawlor@dodgeit.com,(03) 5390 4687,354,NW112 ,IT,'FUUMOI42M26H221K','30000006268829',Diners Club,517,6108
13087,C13087,C13087,Maureen Richman     ,494 Settlers Lane,<null>,<null>,Tabulam,NSW,AU,2469,0,Maureen.J.Richman@spambob.com,(03) 5362 0157,673,NC427 ,U.S.,'163840001','30000002545865',Diners Club,412,4634
10983,C10983,C10983,Brandon Boggs       ,1663 Abner Road,<null>,<null>,Dyraaba Central,NSW,AU,2470,0,Brandon.K.Boggs@mailinator.com,(07) 3894 0426,673,SE403 ,U.S.,'579410001','6011006410896956',Discover,1113,7346
11809,C11809,C11809,Craig Almanza       ,3958 Wilson Street,<null>,<null>,Lower Dyraaba,NSW,AU,2470,0,Craig.T.Almanza@spambob.com,(08) 8711 6911,904.86,SW148 ,IT,'EXXDMG18E50G681G','3088000351139091',JCB,913,918
12681,C12681,C12681,Ethel Miller        ,3666 Meadow Drive,<null>,<null>,Roseberry,NSW,AU,2474,0,Ethel.R.Miller@trashymail.com,(02) 6175 4028,568.3,SE334 ,KO,'0001022772664','30000006326833',Diners Club,511,2005
13147,C13147,C13147,Rita Mcclaskey      ,713 Skinner Hollow Road,<null>,<null>,Tooloom,NSW,AU,2475,0,Rita.R.Mcclaskey@spambob.com,(08) 9058 3664,18735.7,NE301 ,IT,'DWZKDQ09C53L747F','30000000364293',Diners Club,716,993
11700,C11700,C11700,Keith Cole          ,3205 Sycamore Fork Road,<null>,<null>,Lennox Head,NSW,AU,2478,0,Keith.J.Cole@trashymail.com,(03) 5368 8242,904.86,WE349 ,KO,'0001021516257','6011009606786981',Discover,412,5296
11559,C11559,C11559,George Williams     ,3350 Pointe Lane,<null>,<null>,Keerrong,NSW,AU,2480,0,George.K.Williams@mailinator.com,(08) 8270 7123,352,SW406 ,U.S.,'137170001','3088006655433569',JCB,515,6477
13120,C13120,C13120,Ethel Augustine     ,2445 Elk Street,<null>,<null>,The Channon,NSW,AU,2480,0,Ethel.B.Augustine@pookmail.com,(02) 4043 0859,853.3,NE172 ,IT,'UAIIOX40R59I644A','4111112932959704',VISA,911,1788
13146,C13146,C13146,Donald Chandler     ,834 Green Gate Lane,<null>,<null>,Tomewin,NSW,AU,2484,0,Donald.D.Chandler@dodgeit.com,(03) 5379 3878,0,NW115 ,UK,'RY203445B','4111111216841265',VISA,213,8236
10239,C10239,C10239,Mandy Fernandez     ,4103 Wilmar Farm Road,<null>,<null>,Banora Point,NSW,AU,2486,0,Mandy.M.Fernandez@pookmail.com,(03) 5361 9459,5320.86,WE355 ,ES,'2359270E','5500000549923393',Master Card,1108,4723
10747,C10747,C10747,Kevin Lent          ,3003 University Street,<null>,<null>,Chinderah,NSW,AU,2487,0,Kevin.D.Lent@spambob.com,(02) 4942 3728,863.9,NE301 ,ES,'X3123021N','6011001225736265',Discover,617,520
12140,C12140,C12140,Alice Unzueta       ,1779 Meadow View Drive,<null>,<null>,Mount Saint Thomas,NSW,AU,2500,0,Alice.K.Unzueta@mailinator.com,(08) 9057 1220,904.86,SE403 ,IT,'EIUWFO86B09D767P','4111111819461784',VISA,1217,2931
11633,C11633,C11633,Robert Shelton      ,104 Kennedy Court,<null>,<null>,Lake Heights,NSW,AU,2502,0,Robert.A.Shelton@pookmail.com,(02) 6735 6913,5320.86,NW382 ,UK,'JC214062','30000003764820',Diners Club,111,3381
13124,C13124,C13124,Tyler Probst        ,3228 Lyndon Street,<null>,<null>,Thirroul,NSW,AU,2515,0,Tyler.J.Probst@pookmail.com,(08) 8391 2759,3780.51,NW187 ,UK,'CK420775A','30000001926900',Diners Club,809,2821
12954,C12954,C12954,Isabel Furst        ,2401 Robinson Lane,<null>,<null>,Shell Cove,NSW,AU,2529,0,Isabel.I.Furst@pookmail.com,(07) 4558 4380,3780.51,SC391 ,IT,'BKSYTV62E27H254W','4111116882138185',VISA,412,9492
11541,C11541,C11541,Cheryl Castro       ,2900 New Street,<null>,<null>,Kanahooka,NSW,AU,2530,0,Cheryl.A.Castro@dodgeit.com,(03) 5371 1204,304,SW274 ,UK,'SP334244','370000747650366',American Express,611,528
10257,C10257,C10257,Richard Cioffi      ,4709 Turkey Pen Road,<null>,<null>,Batemans Bay,NSW,AU,2536,0,Richard.L.Cioffi@trashymail.com,(08) 8309 5545,568.3,NE238 ,U.S.,'018900001','3088000254175499',JCB,814,3274
11974,C11974,C11974,Ethyl Cota          ,1716 Woodland Terrace,<null>,<null>,Meringo,NSW,AU,2537,0,Ethyl.H.Cota@pookmail.com,(07) 4016 0768,6101,NC364 ,UK,'EZ351672A','370000087813715',American Express,1217,3999
12133,C12133,C12133,Dennis Serna        ,2138 Pinnickinick Street,<null>,<null>,Mount Kingman,NSW,AU,2538,0,Dennis.J.Serna@spambob.com,(02) 4960 2395,0,NE175 ,FR,'188087330864314','4111114683155052',VISA,913,634
13388,C13388,C13388,Paul Vandegrift     ,2255 Long Street,<null>,<null>,Watersleigh,NSW,AU,2540,0,Paul.C.Vandegrift@mailinator.com,(03) 8132 4586,853.3,SE397 ,UK,'HM547565','4111111041947436',VISA,409,9024
13355,C13355,C13355,John Rogers         ,1187 Stanton Hollow Road,<null>,<null>,Wallaga Lake,NSW,AU,2546,0,John.M.Rogers@pookmail.com,(08) 9034 4107,0,WE220 ,IT,'NDRTNW00P19L963H','370000012563591',American Express,1211,8580
12156,C12156,C12156,Melissa Cox         ,2966 Glendale Avenue,<null>,<null>,Mumbulla Mountain,NSW,AU,2550,0,Melissa.T.Cox@trashymail.com,(07) 4081 8442,18735.7,SC196 ,U.S.,'023867854','370000579945363',American Express,117,4370
12189,C12189,C12189,Winfred Lemon       ,1932 Quilly Lane,<null>,<null>,Narrabarba,NSW,AU,2551,0,Winfred.C.Lemon@pookmail.com,(03) 6221 4002,5231,NW187 ,U.S.,'519750001','6011001614248120',Discover,315,758
10542,C10542,C10542,Billy Mcdowell      ,2546 Benson Park Drive,<null>,<null>,Campbelltown,NSW,AU,2560,0,Billy.M.Mcdowell@spambob.com,(02) 9003 0193,904.86,NE103 ,U.S.,'363330001','370000669604227',American Express,308,560
11244,C11244,C11244,Dwain Denson        ,3267 Jones Street,<null>,<null>,Glen Alpine,NSW,AU,2560,0,Dwain.J.Denson@pookmail.com,(03) 5374 4998,863.9,WE226 ,KO,'0001024257057','6011007069832086',Discover,1114,8136
13090,C13090,C13090,Virginia Lambert    ,1273 Garfield Road,<null>,<null>,Tahmoor,NSW,AU,2573,0,Virginia.G.Lambert@mailinator.com,(07) 3707 5925,9095.04,SC196 ,CA,'621936657','6011003524068838',Discover,908,1794
10650,C10650,C10650,Bess Amaya          ,3899 Webster Street,<null>,<null>,Cavan,NSW,AU,2582,0,Bess.C.Amaya@pookmail.com,(02) 4039 4067,2550,NE109 ,FR,'832126262610968','4111118558132542',VISA,408,5729
13098,C13098,C13098,Jeffrey Charlton    ,4695 Perine Street,<null>,<null>,Tangmangaroo,NSW,AU,2582,0,Jeffrey.K.Charlton@trashymail.com,(02) 6731 8418,904.86,NE235 ,IT,'MQEFDJ79E49D219Y','370000853973982',American Express,709,5733
10325,C10325,C10325,Robert Palacios     ,1422 Happy Hollow Road,<null>,<null>,Bigga,NSW,AU,2583,0,Robert.B.Palacios@pookmail.com,(03) 5353 1616,1820.08,NC169 ,CA,'088583091','3088003318845768',JCB,611,1316
11199,C11199,C11199,Donald Howie        ,2179 Diamond Cove,<null>,<null>,Fullerton,NSW,AU,2583,0,Donald.N.Howie@dodgeit.com,(03) 5313 6536,352,SW280 ,UK,'NX279029A','6011009036524788',Discover,1213,5538
11213,C11213,C11213,Elisabeth Hill      ,3903 Locust View Drive,<null>,<null>,Galong,NSW,AU,2585,0,Elisabeth.J.Hill@mailinator.com,(08) 8347 6797,9095.04,NW112 ,CA,'085827442','30000004920025',Diners Club,415,4074
11318,C11318,C11318,Anabel Bryan        ,889 Hillside Drive,<null>,<null>,Griffith,ACT,AU,2603,0,Anabel.D.Bryan@spambob.com,(02) 4999 9069,6000.28,NW187 ,FR,'161129401162562','30000005909506',Diners Club,511,8729
11013,C11013,C11013,Darrell Hodnett     ,1001 Richison Drive,<null>,<null>,El Ballestero,<null>,ES,2614,0,Darrell.M.Hodnett@mailinator.com,91-102-2349,152,NE367 ,U.S.,'464990001','30000005933563',Diners Club,417,3045
10125,C10125,C10125,Ralph Napier        ,4255 Capitol Avenue,<null>,<null>,Araluen,NSW,AU,2622,0,Ralph.J.Napier@mailinator.com,(03) 5301 1491,2550,NC100 ,ES,'1930327Y','4111113103761952',VISA,717,5090
11523,C11523,C11523,Jason Joiner        ,1809 Richards Avenue,<null>,<null>,Jinden,NSW,AU,2622,0,Jason.J.Joiner@spambob.com,(03) 5373 2116,6101,NC160 ,U.S.,'672300001','370000040426548',American Express,616,2026
12320,C12320,C12320,Ruth Smith          ,3107 Webster Street,<null>,<null>,Oranmeir,NSW,AU,2622,0,Ruth.W.Smith@spambob.com,(03) 6298 8473,6000.28,WE355 ,IT,'BYMFEX53C51C110F','3088007231964044',JCB,112,7717
10320,C10320,C10320,Milton Guess        ,4226 Burwell Heights Road,<null>,<null>,Bibbenluke,NSW,AU,2632,0,Milton.R.Guess@pookmail.com,(03) 9593 1705,0,SW214 ,ES,'5921365S','3088007488723929',JCB,712,9066
10052,C10052,C10052,James Shamblin      ,1092 East Avenue,<null>,<null>,Albury,NSW,AU,2640,0,James.E.Shamblin@dodgeit.com,(08) 8703 1831,0,NW112 ,IT,'CUADHO73A16C057S','370000812750455',American Express,110,6953
12582,C12582,C12582,Nancy Sankey        ,2301 Bassell Avenue,<null>,<null>,Rand,NSW,AU,2642,0,Nancy.J.Sankey@trashymail.com,(02) 9378 5611,673,SC124 ,IT,'BEOLXD94T65B156D','370000754064246',American Express,514,2784
12154,C12154,C12154,Kimberly Martinez   ,4677 Farland Avenue,<null>,<null>,Mullengandra,NSW,AU,2644,0,Kimberly.R.Martinez@mailinator.com,(03) 5343 8587,673,NW244 ,ES,'6912016X','370000523158253',American Express,717,1768
10831,C10831,C10831,Karen Burt          ,4135 Meadowbrook Mall Road,<null>,<null>,Coreen,NSW,AU,2646,0,Karen.P.Burt@pookmail.com,(07) 4967 2601,90.3,SE400 ,IT,'VTKBPK36P62F517E','5500002404501488',Master Card,208,7233
12148,C12148,C12148,Fay Claus           ,1387 Charla Lane,<null>,<null>,Mourquong,NSW,AU,2648,0,Fay.R.Claus@trashymail.com,(03) 5394 6430,853.3,SE268 ,FR,'230047158693581','3088007960884595',JCB,112,4324
12697,C12697,C12697,Carol Mcinnis       ,412 Kelly Drive,<null>,<null>,Rufus River,NSW,AU,2648,0,Carol.T.Mcinnis@pookmail.com,(03) 5372 4647,6101,NW313 ,IT,'GFFAXX37C55L680X','6011003052662903',Discover,717,4428
13354,C13354,C13354,Tawnya Caviness     ,2035 Stanton Hollow Road,<null>,<null>,Wallacetown,NSW,AU,2650,0,Tawnya.J.Caviness@dodgeit.com,(07) 4586 6506,0,WE349 ,IT,'DNFLMY73P06H380R','30000004432112',Diners Club,514,1351
13245,C13245,C13245,Mary Beaty          ,2847 Pick Street,<null>,<null>,Uroly,NSW,AU,2700,0,Mary.C.Beaty@spambob.com,(07) 4553 8921,5231,NE238 ,ES,'9561822D','3088005736471283',JCB,114,7927
10333,C10333,C10333,Charles Jakes       ,2812 Hedge Street,<null>,<null>,Birganbigil,NSW,AU,2710,0,Charles.E.Jakes@trashymail.com,(03) 5343 2307,486,WE418 ,UK,'TP890358C','370000634599627',American Express,517,3088
11402,C11402,C11402,John Ellis          ,1961 Tree Top Lane,<null>,<null>,Hill Plain,NSW,AU,2710,0,John.A.Ellis@dodgeit.com,(02) 4080 6835,180.3,SW280 ,IT,'YMLMTG79L20A894M','4111114679525425',VISA,217,8049
12177,C12177,C12177,Richard Montoya     ,3315 Hickman Street,<null>,<null>,Myrtle Park,NSW,AU,2713,0,Richard.R.Montoya@trashymail.com,(03) 6279 8411,152,RP319 ,U.S.,'234530002','3088007827315478',JCB,708,1786
10228,C10228,C10228,Diana Beaudry       ,307 Single Street,<null>,<null>,Balranald,NSW,AU,2715,0,Diana.W.Beaudry@trashymail.com,(02) 6783 0440,352,SE271 ,CA,'281697458','370000282215187',American Express,1115,8650
11082,C11082,C11082,Rochelle Wilkinson  ,732 Victoria Street,<null>,<null>,Fairhaven,MA,US,2719,0,Rochelle.D.Wilkinson@dodgeit.com,206-332-5069,486,SC328 ,UK,'WA911812A','3088009579269523',JCB,713,1663
13413,C13413,C13413,Katherine Martinez  ,1926 Colonial Drive,<null>,<null>,Wermatong,NSW,AU,2720,0,Katherine.L.Martinez@trashymail.com,(08) 8345 7430,904.86,SC394 ,CA,'630339596','4111118636349910',VISA,410,5622
13470,C13470,C13470,Ella Fowler         ,2971 Tibbs Avenue,<null>,<null>,Windowie,NSW,AU,2720,0,Ella.J.Fowler@spambob.com,(03) 5357 6466,5231,SC127 ,UK,'ZR962102B','370000654886755',American Express,412,1127
10474,C10474,C10474,Nancy Highsmith     ,2057 Hannah Street,<null>,<null>,Bunnaloo,NSW,AU,2731,0,Nancy.C.Highsmith@trashymail.com,(02) 4002 6191,0,WE220 ,KO,'0001024881935','3088003464901795',JCB,710,5925
13435,C13435,C13435,Leisha Rutherford   ,2293 Boring Lane,<null>,<null>,Wetuppa,NSW,AU,2734,0,Leisha.J.Rutherford@trashymail.com,(02) 6795 9432,5320.86,NC229 ,CA,'632838983','3088005134909967',JCB,115,528
10792,C10792,C10792,Bettie Figueroa     ,3466 Red Hawk Road,<null>,<null>,Colebee,NSW,AU,2761,0,Bettie.T.Figueroa@pookmail.com,(07) 4015 9217,853.3,NW376 ,U.S.,'023867952','4111119306382165',VISA,408,9458
10347,C10347,C10347,Reynaldo Myers      ,3923 Black Stallion Road,<null>,<null>,Blaxland East,NSW,AU,2774,0,Reynaldo.J.Myers@pookmail.com,(02) 6753 9404,492,SW346 ,FR,'814114606359222','370000630789255',American Express,213,9101
13254,C13254,C13254,Gerald Warner       ,1565 Flynn Street,<null>,<null>,Vale Of Clwydd,NSW,AU,2790,0,Gerald.M.Warner@pookmail.com,(07) 4520 6097,6000.28,NC427 ,FR,'116017812380253','370000646537813',American Express,1012,4531
12132,C12132,C12132,Regina Perez        ,1268 Lynn Avenue,<null>,<null>,Mount David,NSW,AU,2795,0,Regina.R.Perez@mailinator.com,(02) 4971 0551,152,NE103 ,IT,'QFOIXX31A58C542F','4111110955955278',VISA,914,6780
12186,C12186,C12186,Ava Tincher         ,2747 Shearwood Forest Drive,<null>,<null>,Napoleon Reef,NSW,AU,2795,0,Ava.H.Tincher@dodgeit.com,(02) 6136 6478,1820.08,WE223 ,UK,'JL232936A','5500002120316542',Master Card,710,4930
12653,C12653,C12653,Joanne Riddick      ,2224 Wilmar Farm Road,<null>,<null>,Rockley Mount,NSW,AU,2795,0,Joanne.D.Riddick@mailinator.com,(02) 4053 0497,486,SC256 ,ES,'X4381816V','370000533604981',American Express,409,1128
13092,C13092,C13092,Sophie Mclin        ,3788 Rosewood Court,<null>,<null>,Tallwood,NSW,AU,2798,0,Sophie.H.Mclin@mailinator.com,(07) 4987 8184,5320.86,NE235 ,IT,'YHVOAX09M15M264X','3088000606537982',JCB,1116,1883
10872,C10872,C10872,Wanda Daughtrey     ,2122 Rocky Road,<null>,<null>,Crowther,NSW,AU,2803,0,Wanda.E.Daughtrey@spambob.com,(03) 6223 7295,486,WE286 ,KO,'0001022105861','370000401833563',American Express,1109,8017
10403,C10403,C10403,Whitney Aguilera    ,1918 Lynn Street,<null>,<null>,Bourbah,NSW,AU,2828,0,Whitney.G.Aguilera@dodgeit.com,(08) 8779 4009,6101,SC127 ,KO,'0001021708520','4111119266574736',VISA,1011,8827
13148,C13148,C13148,Pamela Schultz      ,3179 Rocky Road,<null>,<null>,Toongi,NSW,AU,2830,0,Pamela.D.Schultz@dodgeit.com,(07) 4979 4522,5231,NW376 ,U.S.,'022868055','30000000798375',Diners Club,911,6032
12240,C12240,C12240,Tammie Daley        ,37 Duke Lane,<null>,<null>,Newport,RI,US,2840,0,Tammie.J.Daley@spambob.com,314-487-7351,5231,WE220 ,IT,'JPHRSX16T42D884R','30000004494302',Diners Club,1117,8209
